event_id,rows,errors,positive,event_f1,full_f1_without_event,f1_gain_if_excluded,event_time,latitude,longitude
tan20251023t192133c27s4001|2025-10-23T19:21:33Z,64,9,32,0.8656716417910447,0.7306764450448712,-0.0008671791162027098,2025-10-23 19:21:33+00:00,40.65064258106243,-112.04356956623441
tan20260206t173311c44s4001|2026-02-06T17:33:11Z,64,10,32,0.8611111111111112,0.7306429812705155,-0.0009006428905583563,2026-02-06 17:33:11+00:00,35.935510558852826,-86.37049181158389
tan20250904t191554c00s4001|2025-09-04T19:15:54Z,64,10,32,0.8648648648648649,0.7305909617612978,-0.0009526623997760941,2025-09-04 19:15:54+00:00,34.72011520652959,-114.47893919906612
tan20260504t044814c22s4001|2026-05-04T04:48:14Z,64,10,32,0.8648648648648649,0.7305909617612978,-0.0009526623997760941,2026-05-04 04:48:14+00:00,37.76175475648077,111.0386641201616
tan20260414t194855c29s4001|2026-04-14T19:48:55Z,66,6,32,0.9,0.7305689488910319,-0.0009746752700420247,2026-04-14 19:48:55+00:00,33.721711625833336,-117.69091466584729
tan20260520t185445c11s4001|2026-05-20T18:54:45Z,64,8,32,0.8823529411764706,0.7305539471144566,-0.0009896770466172322,2026-05-20 18:54:45+00:00,20.342209588854196,-103.16466675732963
tan20260222t083300c51s4001|2026-02-22T08:33:00Z,128,33,64,0.7950310559006211,0.7305482520206447,-0.0009953721404292182,2026-02-22 08:33:00+00:00,28.98732676130641,48.0522547705819
tan20250824t184354c83s4001|2025-08-24T18:43:54Z,64,5,32,0.9180327868852459,0.7304465232905777,-0.0010971008704961926,2025-08-24 18:43:54+00:00,48.18150836573777,-103.08851845893336
tan20251202t145346c52s4001|2025-12-02T14:53:46Z,64,4,32,0.9375,0.7302720432182134,-0.0012715809428605063,2025-12-02 14:53:46+00:00,-34.66579638837555,-55.89042666226527
tan20251202t145444c58s4001|2025-12-02T14:54:44Z,64,4,32,0.9375,0.7302720432182134,-0.0012715809428605063,2025-12-02 14:54:44+00:00,-38.06770749434431,-57.64980529002712
tan20260208t113508c24s4001|2026-02-08T11:35:08Z,64,3,32,0.9508196721311475,0.7302536406596586,-0.0012899835014152927,2026-02-08 11:35:08+00:00,29.08625143557842,2.212880052799889
tan20260108t163638c43s4001|2026-01-08T16:36:38Z,64,5,32,0.927536231884058,0.7302383939774153,-0.001305230183658579,2026-01-08 16:36:38+00:00,10.927119850115659,-74.92755728219358
tan20260323t172148c56s4001|2026-03-23T17:21:48Z,96,10,48,0.8888888888888888,0.730174081237911,-0.0013695429231628253,2026-03-23 17:21:48+00:00,25.646968340350824,-80.34683899670149
tan20250915t194125c44s4001|2025-09-15T19:41:25Z,64,4,32,0.9411764705882353,0.7301679212507238,-0.0013757029103500518,2025-09-15 19:41:25+00:00,45.81015562348737,-120.17455231774217
tan20251103t153206c13s4001|2025-11-03T15:32:06Z,64,3,32,0.9538461538461539,0.7301495417269658,-0.0013940824341081015,2025-11-03 15:32:06+00:00,-45.64878266125002,-67.85079327735379
tan20250918t005528c02s4001|2025-09-18T00:55:28Z,128,26,64,0.8311688311688312,0.7300506033476061,-0.0014930208134678047,2025-09-18 00:55:28+00:00,-33.878098714276085,150.76267638699304
tan20260323t050100c36s4001|2026-03-23T05:01:00Z,64,2,32,0.9696969696969697,0.730027016595909,-0.001516607565164918,2026-03-23 05:01:00+00:00,5.415052332014859,100.62254841923766
tan20251207t190449c98s4001|2025-12-07T19:04:49Z,64,1,32,0.9841269841269841,0.7300086813928812,-0.0015349427681926597,2025-12-07 19:04:49+00:00,25.989023912795346,-109.01356797350861
tan20260108t011446c15s4001|2026-01-08T01:14:46Z,128,20,64,0.863013698630137,0.7296771684169584,-0.0018664557441154805,2026-01-08 01:14:46+00:00,-32.555136645215455,151.01473502425245
tan20250827t182223c99s4001|2025-08-27T18:22:23Z,222,43,96,0.8170212765957446,0.729573320255027,-0.0019703039060469107,2025-08-27 18:22:23+00:00,31.899352698386554,-103.94592439662907
tan20250903t135718c90s4001|2025-09-03T13:57:18Z,128,17,64,0.8811188811188811,0.7294643725089919,-0.0020792516520820037,2025-09-03 13:57:18+00:00,-22.750899865963138,-43.73809727295936
tan20251019t185820c43s4001|2025-10-19T18:58:20Z,96,5,48,0.9494949494949495,0.72945503823444,-0.002088585926633857,2025-10-19 18:58:20+00:00,23.025533690360504,-110.02784714679531
tan20251123t111541c66s4001|2025-11-23T11:15:41Z,96,5,48,0.9504950495049505,0.7294026527253364,-0.0021409714357374376,2025-11-23 11:15:41+00:00,28.639865507112376,7.612605278903828
tan20260221t183420c26s4001|2026-02-21T18:34:20Z,128,13,64,0.9078014184397163,0.7291281951598795,-0.0024154290011944024,2026-02-21 18:34:20+00:00,20.54532316916959,-103.15946082515319
tan20250808t165744c56s4001|2025-08-08T16:57:44Z,171,4,64,0.9696969696969697,0.7284909691202175,-0.003052655040856389,2025-08-08 16:57:44+00:00,39.69361385767429,-80.44264958994827
