plume_id,timepoint,raw_path,size,read_ok,bands,height,width,dtype,crs,center_nonzero_bands,center_max,error
GAO20211008t174344p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t174344p0000-A/s2_prev3.tif,7783515,True,12,514,600,uint16,EPSG:4326,12,4807,
GAO20211008t174344p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t174344p0000-B/s2_prev3.tif,7816082,True,12,514,602,uint16,EPSG:4326,12,4902,
GAO20211008t174344p0000-C,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t174344p0000-C/s2_prev3.tif,7840616,True,12,514,602,uint16,EPSG:4326,12,3069,
GAO20211008t174344p0000-D,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t174344p0000-D/s2_prev3.tif,2824111,True,12,514,604,uint16,EPSG:4326,0,0,
GAO20211008t174344p0000-E,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t174344p0000-E/s2_prev3.tif,5792473,True,12,514,604,uint16,EPSG:4326,12,1337,
GAO20211008t174344p0000-F,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t174344p0000-F/s2_prev3.tif,7814180,True,12,514,604,uint16,EPSG:4326,12,6061,
GAO20211008t180032p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t180032p0000-A/s2_prev3.tif,7882874,True,12,513,604,uint16,EPSG:4326,12,4800,
GAO20211008t180032p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t180032p0000-B/s2_prev3.tif,5802231,True,12,514,605,uint16,EPSG:4326,12,1337,
GAO20211008t180032p0000-C,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t180032p0000-C/s2_prev3.tif,7839727,True,12,514,602,uint16,EPSG:4326,12,3069,
GAO20211008t180032p0000-D,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t180032p0000-D/s2_prev3.tif,7819492,True,12,513,602,uint16,EPSG:4326,12,3938,
GAO20211008t180032p0000-E,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t180032p0000-E/s2_prev3.tif,7818830,True,12,514,602,uint16,EPSG:4326,12,4735,
GAO20211008t180032p0000-F,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t180032p0000-F/s2_prev3.tif,7836008,True,12,514,602,uint16,EPSG:4326,12,4094,
GAO20211008t180032p0000-G,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t180032p0000-G/s2_prev3.tif,7816082,True,12,514,602,uint16,EPSG:4326,12,4902,
GAO20211008t181755p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t181755p0000-A/s2_prev3.tif,7837938,True,12,513,600,uint16,EPSG:4326,12,3612,
GAO20211008t181755p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t181755p0000-B/s2_prev3.tif,7760747,True,12,514,600,uint16,EPSG:4326,12,4944,
GAO20211008t181755p0000-C,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t181755p0000-C/s2_prev3.tif,7764641,True,12,514,600,uint16,EPSG:4326,12,4030,
GAO20211008t181755p0000-D,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t181755p0000-D/s2_prev3.tif,7757224,True,12,514,600,uint16,EPSG:4326,12,4395,
GAO20211008t181755p0000-F,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t181755p0000-F/s2_prev3.tif,7800379,True,12,514,601,uint16,EPSG:4326,12,4667,
GAO20211008t181755p0000-H,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t181755p0000-H/s2_prev3.tif,7898472,True,12,514,603,uint16,EPSG:4326,12,4460,
GAO20211008t181755p0000-I,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t181755p0000-I/s2_prev3.tif,7887622,True,12,514,603,uint16,EPSG:4326,12,4052,
GAO20211008t181755p0000-J,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t181755p0000-J/s2_prev3.tif,272179,True,12,513,604,uint16,EPSG:4326,0,0,
GAO20211008t181755p0000-K,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t181755p0000-K/s2_prev3.tif,7898642,True,12,514,604,uint16,EPSG:4326,12,4756,
GAO20211008t183529p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211008t183529p0000-A/s2_prev3.tif,7823398,True,12,513,599,uint16,EPSG:4326,12,3714,
GAO20211011t174538p0000-D,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211011t174538p0000-D/s2_prev3.tif,7917630,True,12,514,601,uint16,EPSG:4326,12,4981,
GAO20211011t174538p0000-E,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211011t174538p0000-E/s2_prev3.tif,7921660,True,12,514,601,uint16,EPSG:4326,12,4464,
GAO20211011t174538p0000-G,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211011t174538p0000-G/s2_prev3.tif,7904604,True,12,514,601,uint16,EPSG:4326,12,3808,
GAO20211011t174538p0000-H,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211011t174538p0000-H/s2_prev3.tif,7759462,True,12,514,602,uint16,EPSG:4326,12,4037,
GAO20211011t174538p0000-K,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211011t174538p0000-K/s2_prev3.tif,7757829,True,12,514,602,uint16,EPSG:4326,12,13893,
GAO20211011t175703p0000-E,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211011t175703p0000-E/s2_prev3.tif,90432,True,12,514,601,uint16,EPSG:4326,0,0,
GAO20211011t182529p0000-E,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211011t182529p0000-E/s2_prev3.tif,3748603,True,12,513,602,uint16,EPSG:4326,0,0,
GAO20211011t182529p0000-F,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211011t182529p0000-F/s2_prev3.tif,4014500,True,12,514,602,uint16,EPSG:4326,12,5050,
GAO20211011t184233p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211011t184233p0000-A/s2_prev3.tif,3104268,True,12,513,602,uint16,EPSG:4326,0,0,
GAO20211021t172155p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211021t172155p0000-A/s2_prev3.tif,4681711,True,12,514,583,uint16,EPSG:4326,12,361,
GAO20211021t173002p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211021t173002p0000-A/s2_prev3.tif,4433971,True,12,514,583,uint16,EPSG:4326,12,764,
GAO20211021t173002p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211021t173002p0000-B/s2_prev3.tif,4428333,True,12,513,583,uint16,EPSG:4326,12,161,
GAO20211111t200421p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20211111t200421p0000-A/s2_prev3.tif,7879958,True,12,514,619,uint16,EPSG:4326,12,3216,
GAO20220428t174036p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220428t174036p0000-A/s2_prev3.tif,7662328,True,12,513,610,uint16,EPSG:4326,12,3578,
GAO20220506t194111p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220506t194111p0000-A/s2_prev3.tif,3557391,True,12,514,589,uint16,EPSG:4326,0,0,
GAO20220506t195745p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220506t195745p0000-A/s2_prev3.tif,7498555,True,12,514,589,uint16,EPSG:4326,12,4162,
GAO20220506t200303p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220506t200303p0000-A/s2_prev3.tif,7513351,True,12,514,589,uint16,EPSG:4326,12,3675,
GAO20220610t181816p0001-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220610t181816p0001-A/s2_prev3.tif,7928227,True,12,514,632,uint16,EPSG:4326,12,5887,
GAO20220610t183846p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220610t183846p0000-A/s2_prev3.tif,7948949,True,12,514,628,uint16,EPSG:4326,12,4318,
GAO20220610t183846p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220610t183846p0000-B/s2_prev3.tif,7944954,True,12,514,626,uint16,EPSG:4326,12,4902,
GAO20220615t194322p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220615t194322p0000-A/s2_prev3.tif,7966738,True,12,513,627,uint16,EPSG:4326,12,3536,
GAO20220920t170341p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220920t170341p0000-A/s2_prev3.tif,6867636,True,12,514,614,uint16,EPSG:4326,12,3916,
GAO20220920t170827p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220920t170827p0000-A/s2_prev3.tif,6722913,True,12,513,614,uint16,EPSG:4326,12,5462,
GAO20220920t171237p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220920t171237p0000-A/s2_prev3.tif,6693520,True,12,514,614,uint16,EPSG:4326,12,4794,
GAO20220920t171720p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220920t171720p0000-A/s2_prev3.tif,6860479,True,12,514,614,uint16,EPSG:4326,12,3599,
GAO20220920t172819p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220920t172819p0000-A/s2_prev3.tif,7585756,True,12,513,609,uint16,EPSG:4326,12,3985,
GAO20220920t173220p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220920t173220p0000-A/s2_prev3.tif,7597281,True,12,513,610,uint16,EPSG:4326,12,4883,
GAO20220920t174733p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220920t174733p0000-A/s2_prev3.tif,7750431,True,12,514,613,uint16,EPSG:4326,12,4934,
GAO20220920t180142p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220920t180142p0000-A/s2_prev3.tif,7599021,True,12,514,610,uint16,EPSG:4326,12,5803,
GAO20220922t172030p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220922t172030p0000-A/s2_prev3.tif,7693754,True,12,514,617,uint16,EPSG:4326,12,5227,
GAO20220923t164450p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t164450p0000-A/s2_prev3.tif,8007158,True,12,514,612,uint16,EPSG:4326,12,3938,
GAO20220923t164450p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t164450p0000-B/s2_prev3.tif,7984227,True,12,514,612,uint16,EPSG:4326,12,3529,
GAO20220923t164450p0000-C,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t164450p0000-C/s2_prev3.tif,8005133,True,12,514,612,uint16,EPSG:4326,12,4123,
GAO20220923t170108p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t170108p0000-A/s2_prev3.tif,7845616,True,12,514,611,uint16,EPSG:4326,12,2618,
GAO20220923t171045p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t171045p0000-A/s2_prev3.tif,5507136,True,12,514,611,uint16,EPSG:4326,12,3119,
GAO20220923t172122p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t172122p0000-A/s2_prev3.tif,6145708,True,12,514,611,uint16,EPSG:4326,12,6114,
GAO20220923t172122p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t172122p0000-B/s2_prev3.tif,7748775,True,12,513,611,uint16,EPSG:4326,12,3775,
GAO20220923t173123p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t173123p0000-A/s2_prev3.tif,7477483,True,12,514,611,uint16,EPSG:4326,12,3466,
GAO20220923t174201p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t174201p0000-A/s2_prev3.tif,7853354,True,12,514,612,uint16,EPSG:4326,12,8259,
GAO20220923t174201p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t174201p0000-B/s2_prev3.tif,7713747,True,12,514,612,uint16,EPSG:4326,12,12546,
GAO20220923t175137p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t175137p0000-A/s2_prev3.tif,5115944,True,12,514,611,uint16,EPSG:4326,12,2965,
GAO20220923t175137p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t175137p0000-B/s2_prev3.tif,7646759,True,12,513,611,uint16,EPSG:4326,12,2966,
GAO20220923t180207p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t180207p0000-A/s2_prev3.tif,7646759,True,12,513,611,uint16,EPSG:4326,12,2966,
GAO20220923t182706p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220923t182706p0000-A/s2_prev3.tif,7480148,True,12,513,613,uint16,EPSG:4326,12,4720,
GAO20220928t164641p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t164641p0000-A/s2_prev3.tif,7631045,True,12,513,612,uint16,EPSG:4326,12,4488,
GAO20220928t165119p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t165119p0000-A/s2_prev3.tif,7658198,True,12,514,613,uint16,EPSG:4326,12,3155,
GAO20220928t165807p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t165807p0000-A/s2_prev3.tif,7660832,True,12,514,613,uint16,EPSG:4326,12,4190,
GAO20220928t170324p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t170324p0000-A/s2_prev3.tif,7660307,True,12,514,613,uint16,EPSG:4326,12,3586,
GAO20220928t170821p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t170821p0000-A/s2_prev3.tif,7658087,True,12,514,613,uint16,EPSG:4326,12,3014,
GAO20220928t172257p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t172257p0000-A/s2_prev3.tif,7513054,True,12,514,609,uint16,EPSG:4326,12,3176,
GAO20220928t182922p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t182922p0000-A/s2_prev3.tif,7630338,True,12,514,610,uint16,EPSG:4326,12,3185,
GAO20220928t193622p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t193622p0000-A/s2_prev3.tif,7635828,True,12,514,614,uint16,EPSG:4326,12,3798,
GAO20220928t195023p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t195023p0000-A/s2_prev3.tif,7649791,True,12,514,614,uint16,EPSG:4326,12,4013,
GAO20220928t195526p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t195526p0000-A/s2_prev3.tif,7637735,True,12,514,613,uint16,EPSG:4326,12,4013,
GAO20220928t200357p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t200357p0000-A/s2_prev3.tif,7214356,True,12,514,614,uint16,EPSG:4326,12,4921,
GAO20220928t200357p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t200357p0000-B/s2_prev3.tif,7293493,True,12,514,613,uint16,EPSG:4326,12,4384,
GAO20220928t200806p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t200806p0000-A/s2_prev3.tif,7296759,True,12,514,614,uint16,EPSG:4326,12,5634,
GAO20220928t201225p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t201225p0000-A/s2_prev3.tif,7233336,True,12,514,613,uint16,EPSG:4326,12,5311,
GAO20220928t201225p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t201225p0000-B/s2_prev3.tif,7302343,True,12,514,613,uint16,EPSG:4326,12,3857,
GAO20220928t201644p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t201644p0000-B/s2_prev3.tif,7288862,True,12,514,614,uint16,EPSG:4326,12,5591,
GAO20220928t202112p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20220928t202112p0000-A/s2_prev3.tif,7198869,True,12,514,613,uint16,EPSG:4326,12,5029,
GAO20221017t184522p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20221017t184522p0000-B/s2_prev3.tif,8385288,True,12,514,661,uint16,EPSG:4326,12,2623,
GAO20221017t184522p0000-C,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20221017t184522p0000-C/s2_prev3.tif,8430207,True,12,514,662,uint16,EPSG:4326,12,3867,
GAO20221017t185010p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20221017t185010p0000-A/s2_prev3.tif,8369258,True,12,513,661,uint16,EPSG:4326,12,2623,
GAO20221020t185539p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20221020t185539p0000-A/s2_prev3.tif,8238635,True,12,514,661,uint16,EPSG:4326,12,3408,
GAO20221020t190520p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20221020t190520p0000-A/s2_prev3.tif,8249435,True,12,514,662,uint16,EPSG:4326,12,3269,
GAO20221020t200626p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20221020t200626p0000-A/s2_prev3.tif,8273416,True,12,514,661,uint16,EPSG:4326,12,2827,
GAO20221020t202758p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20221020t202758p0000-A/s2_prev3.tif,8211217,True,12,514,655,uint16,EPSG:4326,12,2644,
GAO20230430t171617p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t171617p0000-A/s2_prev3.tif,7674313,True,12,514,588,uint16,EPSG:4326,12,4891,
GAO20230430t171617p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t171617p0000-B/s2_prev3.tif,7677491,True,12,514,588,uint16,EPSG:4326,12,3824,
GAO20230430t171617p0000-C,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t171617p0000-C/s2_prev3.tif,7654168,True,12,513,588,uint16,EPSG:4326,12,1692,
GAO20230430t173028p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t173028p0000-A/s2_prev3.tif,3174803,True,12,513,587,uint16,EPSG:4326,0,0,
GAO20230430t173747p0000-D,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t173747p0000-D/s2_prev3.tif,3978646,True,12,514,588,uint16,EPSG:4326,12,3225,
GAO20230430t175318p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t175318p0000-A/s2_prev3.tif,3643635,True,12,514,585,uint16,EPSG:4326,12,3582,
GAO20230430t180128p0000-M,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t180128p0000-M/s2_prev3.tif,3628577,True,12,513,586,uint16,EPSG:4326,12,3002,
GAO20230430t180128p0000-N,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t180128p0000-N/s2_prev3.tif,3691319,True,12,514,586,uint16,EPSG:4326,12,3042,
GAO20230430t185208p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t185208p0000-A/s2_prev3.tif,3194866,True,12,514,587,uint16,EPSG:4326,0,0,
GAO20230430t185208p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t185208p0000-B/s2_prev3.tif,3274479,True,12,514,588,uint16,EPSG:4326,0,0,
GAO20230430t190032p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t190032p0000-A/s2_prev3.tif,7674520,True,12,513,589,uint16,EPSG:4326,12,3849,
GAO20230430t190032p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t190032p0000-B/s2_prev3.tif,7652255,True,12,513,589,uint16,EPSG:4326,12,3471,
GAO20230430t190032p0000-G,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t190032p0000-G/s2_prev3.tif,7683242,True,12,514,588,uint16,EPSG:4326,12,4153,
GAO20230430t190702p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t190702p0000-A/s2_prev3.tif,7622338,True,12,514,589,uint16,EPSG:4326,12,3138,
GAO20230430t190702p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t190702p0000-B/s2_prev3.tif,7617706,True,12,514,589,uint16,EPSG:4326,12,6160,
GAO20230430t190702p0000-C,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230430t190702p0000-C/s2_prev3.tif,7638818,True,12,514,590,uint16,EPSG:4326,12,3811,
GAO20230504t170652p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230504t170652p0000-A/s2_prev3.tif,8688106,True,12,514,675,uint16,EPSG:4326,12,4364,
GAO20230504t170652p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230504t170652p0000-B/s2_prev3.tif,8692189,True,12,514,676,uint16,EPSG:4326,12,3529,
GAO20230504t171112p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230504t171112p0000-A/s2_prev3.tif,8685735,True,12,513,676,uint16,EPSG:4326,12,3359,
GAO20230504t172357p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230504t172357p0000-A/s2_prev3.tif,8905466,True,12,514,680,uint16,EPSG:4326,12,7581,
GAO20230504t180217p0000-C,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230504t180217p0000-C/s2_prev3.tif,7268686,True,12,513,681,uint16,EPSG:4326,12,2027,
GAO20230509t172829p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230509t172829p0000-A/s2_prev3.tif,8278590,True,12,514,675,uint16,EPSG:4326,12,1208,
GAO20230509t172829p0000-C,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230509t172829p0000-C/s2_prev3.tif,8285277,True,12,514,675,uint16,EPSG:4326,12,1812,
GAO20230509t175136p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230509t175136p0000-A/s2_prev3.tif,7494848,True,12,513,681,uint16,EPSG:4326,12,4435,
GAO20230509t175834p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230509t175834p0000-B/s2_prev3.tif,7526430,True,12,514,681,uint16,EPSG:4326,12,4035,
GAO20230612t170617p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230612t170617p0000-A/s2_prev3.tif,6792468,True,12,513,627,uint16,EPSG:4326,12,5003,
GAO20230614t185623p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230614t185623p0000-A/s2_prev3.tif,8082919,True,12,514,625,uint16,EPSG:4326,12,3700,
GAO20230614t185623p0000-B,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230614t185623p0000-B/s2_prev3.tif,8164466,True,12,514,626,uint16,EPSG:4326,12,4497,
GAO20230614t190924p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230614t190924p0000-A/s2_prev3.tif,8165673,True,12,514,626,uint16,EPSG:4326,12,4878,
GAO20230614t190924p0000-C,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230614t190924p0000-C/s2_prev3.tif,8133103,True,12,514,625,uint16,EPSG:4326,12,3960,
GAO20230614t191729p0000-A,prev3,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/prev3/GAO20230614t191729p0000-A/s2_prev3.tif,8112238,True,12,514,625,uint16,EPSG:4326,12,4606,
