plume_id,event_group_id,event_time,datetime,plume_latitude,plume_longitude,plume_bounds,plume_tif,t0_image_time,t0_product_name,t0_product_id,t0_download_needed,t0_download_target_raw_path,t0_raw_path,t0_local_status,t0_path_source,prev1_image_time,prev1_product_name,prev1_product_id,prev1_download_needed,prev1_download_target_raw_path,prev1_raw_path,prev1_local_status,prev1_path_source,prev2_image_time,prev2_product_name,prev2_product_id,prev2_download_needed,prev2_download_target_raw_path,prev2_raw_path,prev2_local_status,prev2_path_source,prev3_image_time,prev3_product_name,prev3_product_id,prev3_download_needed,prev3_download_target_raw_path,prev3_raw_path,prev3_local_status,prev3_path_source,seasonal_image_time,seasonal_product_name,seasonal_product_id,seasonal_download_needed,seasonal_download_target_raw_path,seasonal_raw_path,seasonal_local_status,seasonal_path_source,year_image_time,year_product_name,year_product_id,year_download_needed,year_download_target_raw_path,year_raw_path,year_local_status,year_path_source,planned_recrop_timepoints,projected_complete_after_recrop,already_complete,prev1_product_local_path,prev1_candidate_source,prev2_product_local_path,prev2_candidate_source,prev3_product_local_path,prev3_candidate_source,seasonal_product_local_path,seasonal_candidate_source,year_product_local_path,year_candidate_source,t0_product_local_path,t0_candidate_source
ang20171013t193251-A,ang20171013t193251,2017-10-13T19:32:51+00:00,2017-10-13T19:32:51+00:00,35.36895,-119.181273,"[-119.18236435466447, 35.36679092888611, -119.17856019993529, 35.36989301828259]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2017/10/13/ang20171013t193251-A/ang20171013t193251-A_l3a-vis-ch4-mf-v002_plume.tif,2017-10-14T18:54:31.026000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/t0/ang20171013t193251-A/s2.tif,available,local_safe_point_recrop_v4,2017-10-14T18:54:31.026000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/ang20171013t193251-A/s2_-7.tif,available,local_safe_point_recrop_v4,2017-10-11T18:33:11.026000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/ang20171013t193251-A/s2_prev2.tif,available,local_safe_point_recrop_v4,2017-10-09T18:54:19.027000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/ang20171013t193251-A/s2_prev3.tif,available,local_safe_point_recrop_v4,2017-07-13T18:44:31.026000+00:00,S2A_MSIL2A_20170713T184431_N0500_R027_T11SKV_20230818T181739.SAFE,2217966a-377f-4b31-b0f3-7fe5490cd5ce,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/seasonal/ang20171013t193251-A/s2_-90.tif,,missing,canonical_local_safe,2016-10-09T18:43:02.026000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/year/ang20171013t193251-A/s2_-360.tif,available,local_safe_point_recrop_v4,seasonal,1,0,,,,,,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20170713T184431_N0500_R027_T11SKV_20230818T181739.SAFE,download_manifest,,,,
ang20190924t181121-C,ang20190924t181121,2019-09-24T18:11:21+00:00,2019-09-24T18:11:21+00:00,31.86931,-101.824257,"[-101.82806613814391, 31.867616381218717, -101.8164301066738, 31.877497986473504]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/09/24/ang20190924t181121-C/ang20190924t181121-C_l3a-vis-ch4-mf-v002_plume.tif,2019-09-25T17:20:49.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/t0/ang20190924t181121-C/s2.tif,available,local_safe_point_recrop_v4,2019-09-25T17:20:49.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/ang20190924t181121-C/s2_-7.tif,available,local_safe_point_recrop_v4,2019-09-20T17:20:11.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/ang20190924t181121-C/s2_prev2.tif,available,local_safe_point_recrop_v4,2019-09-18T17:29:59.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/ang20190924t181121-C/s2_prev3.tif,available,local_safe_point_recrop_v4,2019-06-25T17:29:01.024000+00:00,S2A_MSIL2A_20190625T172901_N0500_R055_T13SGR_20230628T014341.SAFE,7991ef8e-f3a0-4709-b7dc-ea3b243c6d3e,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/seasonal/ang20190924t181121-C/s2_-90.tif,,missing,canonical_local_safe,2018-09-25T17:20:41.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/year/ang20190924t181121-C/s2_-360.tif,available,local_safe_point_recrop_v4,seasonal,1,0,,,,,,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20190625T172901_N0500_R055_T13SGR_20230628T014341.SAFE,download_manifest,,,,
ang20191010t155034-E,ang20191010t155034,2019-10-10T15:50:34+00:00,2019-10-10T15:50:34+00:00,31.869294,-101.824531,"[-101.82846457188768, 31.866537528962247, -101.81925335390387, 31.874360101707385]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/10/ang20191010t155034-E/ang20191010t155034-E_l3a-vis-ch4-mf-v002_plume.tif,2019-10-10T17:22:31.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/t0/ang20191010t155034-E/s2.tif,available,local_safe_point_recrop_v4,2019-10-10T17:22:31.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/ang20191010t155034-E/s2_-7.tif,available,local_safe_point_recrop_v4,2019-10-08T17:32:19.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/ang20191010t155034-E/s2_prev2.tif,available,local_safe_point_recrop_v4,2019-10-05T17:21:59.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/ang20191010t155034-E/s2_prev3.tif,available,local_safe_point_recrop_v4,2019-06-25T17:29:01.024000+00:00,S2A_MSIL2A_20190625T172901_N0500_R055_T14SKA_20230628T014341.SAFE,7fffaf33-95d3-4f0d-8ac3-ea9f011b96a0,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/seasonal/ang20191010t155034-E/s2_-90.tif,,missing,canonical_local_safe,2018-10-10T17:22:29.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/year/ang20191010t155034-E/s2_-360.tif,available,local_safe_point_recrop_v4,seasonal,1,0,,,,,,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2A_MSIL2A_20190625T172901_N0500_R055_T14SKA_20230628T014341.SAFE,download_manifest,,,,
ang20191013t152730-11,ang20191013t152730,2019-10-13T15:27:30+00:00,2019-10-13T15:27:30+00:00,32.2985609,-104.209062,"[-104.21209985741906, 32.29489404309026, -104.20686170071765, 32.29932179830304]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/13/ang20191013t152730-11/ang20191013t152730-11_l3a-vis-ch4-mf-v002_plume.tif,2019-10-13T17:33:01.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/t0/ang20191013t152730-11/s2.tif,available,local_safe_point_recrop_v4,2019-10-13T17:33:01.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/ang20191013t152730-11/s2_-7.tif,available,local_safe_point_recrop_v4,2019-10-11T17:42:49.024000+00:00,S2B_MSIL2A_20191011T174249_N0500_R098_T13SER_20230615T141506.SAFE,19f92fec-850f-4cb6-80d4-da68e9672e4b,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/ang20191013t152730-11/s2_prev2.tif,,missing,canonical_local_safe,2019-09-28T17:31:09.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/ang20191013t152730-11/s2_prev3.tif,available,local_safe_point_recrop_v4,2019-07-10T17:29:09.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/seasonal/ang20191013t152730-11/s2_-90.tif,available,local_safe_point_recrop_v4,2018-10-08T17:32:21.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/year/ang20191013t152730-11/s2_-360.tif,available,local_safe_point_recrop_v4,prev2,1,0,,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20191011T174249_N0500_R098_T13SER_20230615T141506.SAFE,download_manifest,,,,,,,,
ang20191013t152730-A,ang20191013t152730,2019-10-13T15:27:30+00:00,2019-10-13T15:27:30+00:00,32.311602,-104.204442,"[-104.20784212915287, 32.30881036049151, -104.20277769534677, 32.31305371791275]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/13/ang20191013t152730-A/ang20191013t152730-A_l3a-vis-ch4-mf-v002_plume.tif,2019-10-13T17:33:01.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/t0/ang20191013t152730-A/s2.tif,available,local_safe_point_recrop_v4,2019-10-13T17:33:01.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/ang20191013t152730-A/s2_-7.tif,available,local_safe_point_recrop_v4,2019-10-11T17:42:49.024000+00:00,S2B_MSIL2A_20191011T174249_N0500_R098_T13SER_20230615T141506.SAFE,19f92fec-850f-4cb6-80d4-da68e9672e4b,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/ang20191013t152730-A/s2_prev2.tif,,missing,canonical_local_safe,2019-09-28T17:31:09.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/ang20191013t152730-A/s2_prev3.tif,available,local_safe_point_recrop_v4,2019-07-10T17:29:09.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/seasonal/ang20191013t152730-A/s2_-90.tif,available,local_safe_point_recrop_v4,2018-10-08T17:32:21.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/year/ang20191013t152730-A/s2_-360.tif,available,local_safe_point_recrop_v4,prev2,1,0,,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20191011T174249_N0500_R098_T13SER_20230615T141506.SAFE,download_manifest,,,,,,,,
ang20191013t152730-B,ang20191013t152730,2019-10-13T15:27:30+00:00,2019-10-13T15:27:30+00:00,32.309077,-104.207384,"[-104.20999486615116, 32.30664196097086, -104.20506164231664, 32.31084832230102]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2019/10/13/ang20191013t152730-B/ang20191013t152730-B_l3a-vis-ch4-mf-v002_plume.tif,2019-10-13T17:33:01.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/t0/ang20191013t152730-B/s2.tif,available,local_safe_point_recrop_v4,2019-10-13T17:33:01.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/ang20191013t152730-B/s2_-7.tif,available,local_safe_point_recrop_v4,2019-10-11T17:42:49.024000+00:00,S2B_MSIL2A_20191011T174249_N0500_R098_T13SER_20230615T141506.SAFE,19f92fec-850f-4cb6-80d4-da68e9672e4b,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/ang20191013t152730-B/s2_prev2.tif,,missing,canonical_local_safe,2019-09-28T17:31:09.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/ang20191013t152730-B/s2_prev3.tif,available,local_safe_point_recrop_v4,2019-07-10T17:29:09.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/seasonal/ang20191013t152730-B/s2_-90.tif,available,local_safe_point_recrop_v4,2018-10-08T17:32:21.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/year/ang20191013t152730-B/s2_-360.tif,available,local_safe_point_recrop_v4,prev2,1,0,,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20191011T174249_N0500_R098_T13SER_20230615T141506.SAFE,download_manifest,,,,,,,,
ang20200724t212216-1,ang20200724t212216,2020-07-24T21:22:16+00:00,2020-07-24T21:22:16+00:00,35.2164081,-119.21347,"[-119.21526307762633, 35.214342170314154, -119.21130531004252, 35.21754773045144]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/24/ang20200724t212216-1/ang20200724t212216-1_l3a-vis-ch4-mf-v002_plume.tif,2020-07-25T18:39:19.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/t0/ang20200724t212216-1/s2.tif,available,local_safe_point_recrop_v4,2020-07-25T18:39:19.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/ang20200724t212216-1/s2_-7.tif,available,local_safe_point_recrop_v4,2020-07-22T18:29:19.024000+00:00,S2B_MSIL2A_20200722T182919_N0500_R027_T11SKU_20230324T082228.SAFE,90fa95fd-d3fc-471b-9d03-66640b6fcc30,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/ang20200724t212216-1/s2_prev2.tif,,missing,canonical_local_safe,2020-07-20T18:39:21.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/ang20200724t212216-1/s2_prev3.tif,available,local_safe_point_recrop_v4,2020-04-23T18:29:09.024000+00:00,S2B_MSIL2A_20200423T182909_N0500_R027_T11SKV_20230410T035802.SAFE,4ea19c51-5f3c-4828-bbbd-a89663e736ca,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/seasonal/ang20200724t212216-1/s2_-90.tif,,missing,canonical_local_safe,2019-07-28T18:29:29.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/year/ang20200724t212216-1/s2_-360.tif,available,local_safe_point_recrop_v4,"prev2,seasonal",1,0,,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20200722T182919_N0500_R027_T11SKU_20230324T082228.SAFE,download_manifest,,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20200423T182909_N0500_R027_T11SKV_20230410T035802.SAFE,download_manifest,,,,
ang20220501t170235-A,ang20220501t170235,2022-05-01T17:02:35+00:00,2022-05-01T17:02:35+00:00,36.549759,-107.914908,"[-107.91763382025717, 36.54797079044732, -107.91114438744687, 36.55313901647924]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2022/05/01/ang20220501t170235-A/ang20220501t170235-A_l3a-vis-ch4-mf-v002_plume.tif,2022-05-01T17:02:35+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/ang20220501t170235-A/s2_std_512.tif,available,legacy_gee_correct_512,2022-04-24T17:59:09.024000+00:00,S2B_MSIL2A_20220424T175909_N0510_R041_T12SYF_20240605T103110.SAFE,62bc36b5-9a9c-4c8f-8219-3e270b7eb25e,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/ang20220501t170235-A/s2_-7.tif,,missing,canonical_local_safe,2022-04-24T17:59:09.024000+00:00,S2B_MSIL2A_20220424T175909_N0510_R041_T12SYF_20240605T103110.SAFE,62bc36b5-9a9c-4c8f-8219-3e270b7eb25e,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/ang20220501t170235-A/s2_prev2.tif,,missing,canonical_local_safe,2022-04-21T17:48:59.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/ang20220501t170235-A/s2_prev3.tif,available,local_safe_point_recrop_v4,2022-01-31T17:02:35+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/ang20220501t170235-A/s2_90_std_512.tif,available,legacy_gee_correct_512,2021-05-06T17:02:35+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/ang20220501t170235-A/s2_360_std_512.tif,available,legacy_gee_correct_512,"prev1,prev2",1,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20220424T175909_N0510_R041_T12SYF_20240605T103110.SAFE,legacy_minus7_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20220424T175909_N0510_R041_T12SYF_20240605T103110.SAFE,download_manifest,,,,,,,,
av320241008t185527-A,av320241008t185527,2024-10-08T18:55:27+00:00,2024-10-08T18:55:27+00:00,31.95778320956353,-104.32099162479332,"[-104.32737296214793, 31.956306958568913, -104.31329392700624, 31.96825156668308]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/10/08/av320241008t185527-A/av320241008t185527-A_l3a-vis-ch4-mfa-v3_plume.tif,2024-10-09T17:42:31.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/t0/av320241008t185527-A/s2.tif,available,local_safe_point_recrop_v4,2024-10-09T17:42:31.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/av320241008t185527-A/s2_-7.tif,available,local_safe_point_recrop_v4,2024-10-06T17:32:11.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/av320241008t185527-A/s2_prev2.tif,available,local_safe_point_recrop_v4,2024-10-04T17:41:09.024000+00:00,S2B_MSIL2A_20241004T174109_N0511_R098_T13SER_20241004T220141.SAFE,319f87ba-8907-431a-a40f-446f1b99a685,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/av320241008t185527-A/s2_prev3.tif,,missing,canonical_local_safe,2024-07-06T17:39:09.024000+00:00,S2B_MSIL2A_20240706T173909_N0510_R098_T13SER_20240706T213154.SAFE,25cacdce-3f6e-4f1e-8fe0-134b9eea717e,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/seasonal/av320241008t185527-A/s2_-90.tif,,missing,canonical_local_safe,2023-10-12T17:32:41.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/year/av320241008t185527-A/s2_-360.tif,available,local_safe_point_recrop_v4,"prev3,seasonal",1,0,,,,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20241004T174109_N0511_R098_T13SER_20241004T220141.SAFE,download_manifest,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20240706T173909_N0510_R098_T13SER_20240706T213154.SAFE,download_manifest,,,,
av320241008t185527-B,av320241008t185527,2024-10-08T18:55:27+00:00,2024-10-08T18:55:27+00:00,32.17419614038008,-104.25724012895265,"[-104.26021693962427, 32.1724202801744, -104.25508131422471, 32.176767224356965]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/10/08/av320241008t185527-B/av320241008t185527-B_l3a-vis-ch4-mfa-v3_plume.tif,2024-10-09T17:42:31.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/t0/av320241008t185527-B/s2.tif,available,local_safe_point_recrop_v4,2024-10-09T17:42:31.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/av320241008t185527-B/s2_-7.tif,available,local_safe_point_recrop_v4,2024-10-06T17:32:11.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/av320241008t185527-B/s2_prev2.tif,available,local_safe_point_recrop_v4,2024-10-01T17:30:39.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/av320241008t185527-B/s2_prev3.tif,available,local_safe_point_recrop_v4,2024-07-06T17:39:09.024000+00:00,S2B_MSIL2A_20240706T173909_N0510_R098_T13SER_20240706T213154.SAFE,25cacdce-3f6e-4f1e-8fe0-134b9eea717e,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/seasonal/av320241008t185527-B/s2_-90.tif,,missing,canonical_local_safe,2023-10-12T17:32:41.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/year/av320241008t185527-B/s2_-360.tif,available,local_safe_point_recrop_v4,seasonal,1,0,,,,,,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20240706T173909_N0510_R098_T13SER_20240706T213154.SAFE,download_manifest,,,,
av320241008t185527-D,av320241008t185527,2024-10-08T18:55:27+00:00,2024-10-08T18:55:27+00:00,32.545759541136874,-104.14986635820848,"[-104.15711695393385, 32.544563207483726, -104.14492051789455, 32.55484388862558]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/10/08/av320241008t185527-D/av320241008t185527-D_l3a-vis-ch4-mfa-v3_plume.tif,2024-10-09T17:42:31.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/t0/av320241008t185527-D/s2.tif,available,local_safe_point_recrop_v4,2024-10-09T17:42:31.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/av320241008t185527-D/s2_-7.tif,available,local_safe_point_recrop_v4,2024-10-06T17:32:11.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/av320241008t185527-D/s2_prev2.tif,available,local_safe_point_recrop_v4,2024-10-04T17:41:09.024000+00:00,S2B_MSIL2A_20241004T174109_N0511_R098_T13SES_20241004T220141.SAFE,9359a404-3195-4ccf-bc52-87a022dd401e,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/av320241008t185527-D/s2_prev3.tif,,missing,canonical_local_safe,2024-07-06T17:39:09.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/seasonal/av320241008t185527-D/s2_-90.tif,available,local_safe_point_recrop_v4,2023-10-12T17:32:41.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/year/av320241008t185527-D/s2_-360.tif,available,local_safe_point_recrop_v4,prev3,1,0,,,,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20241004T174109_N0511_R098_T13SES_20241004T220141.SAFE,download_manifest,,,,,,
emi20230227t172227p11010-A,emi20230227t172227p11010,2023-02-27T17:22:27+00:00,2023-02-27T17:22:27+00:00,32.410289930303364,-116.74765045363046,"[-116.78834715086192, 32.3861552226862, -116.72144399827316, 32.44263441034006]",https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/27/emi20230227t172227p11010-A/emi20230227t172227p11010-A_l3a-vis-ch4-mfa-v3_plume.tif,2023-02-27T18:33:19.025000+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/emi20230227t172227p11010-A/s2_std_512.tif,available,legacy_gee_correct_512,2023-02-27T18:33:19.025000+00:00,S2B_MSIL2A_20230227T183319_N0510_R027_T11SNR_20240820T070740.SAFE,aa4a5599-1481-497d-8575-fc75db26bca7,1,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev1/emi20230227t172227p11010-A/s2_-7.tif,,missing,canonical_local_safe,2023-02-24T18:23:39.025000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev2/emi20230227t172227p11010-A/s2_prev2.tif,available,local_safe_point_recrop_v4,2023-02-09T18:25:21.024000+00:00,,,0,,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_canonical_6510_local_safe_recrop_v4/prev3/emi20230227t172227p11010-A/s2_prev3.tif,available,local_safe_point_recrop_v4,2022-11-29T17:22:27+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/emi20230227t172227p11010-A/s2_90_std_512.tif,available,legacy_gee_correct_512,2022-03-04T17:22:27+00:00,,,0,,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_90360_fixed_512/emi20230227t172227p11010-A/s2_360_std_512.tif,available,legacy_gee_correct_512,prev1,1,0,/mnt/engg-niulab/yuyao/sensors_raw_data/S2/raw_data_dir_s2/S2B_MSIL2A_20230227T183319_N0510_R027_T11SNR_20240820T070740.SAFE,download_manifest,,,,,,,,,,
