id,plume_id,label,dx_anchor_px,dy_anchor_px,anchor_radius_sq,old_t0_path,new_t0_path,legacy_shape,new_gee_shape,grid_size,shift_y_to_apply_new_px,shift_x_to_apply_new_px,subpixel_shift_y_to_apply_new_px,subpixel_shift_x_to_apply_new_px,subpixel_shift_magnitude_px,subpixel_shift_magnitude_m,search_peak_correlation,before_valid_fraction,before_mae_dn,before_rmse_dn,before_mae_robust_z,before_rmse_robust_z,before_median_band_correlation,before_median_affine_nrmse,after_valid_fraction,after_mae_dn,after_rmse_dn,after_mae_robust_z,after_rmse_robust_z,after_median_band_correlation,after_median_affine_nrmse,mae_dn_ratio_after_before,rmse_robust_z_ratio_after_before
231787,tan20250429t171556c00s4001-C,1,0,-2,4,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00231787/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00231787/s2_0.tif,12x224x224,12x36x36,36,0,0,0.014723388568246187,0.0003886087465788517,0.014728516140109978,0.1472851614010998,0.9469093842326932,1.0,45.316951751708984,98.64422607421875,0.2910705506801605,0.62241131067276,0.9734248607779203,0.22900663837427745,1.0,45.316951751708984,98.64422607421875,0.2910705506801605,0.62241131067276,0.9734248607779203,0.22900663837427745,1.0,1.0
231834,tan20250429t171556c00s4001-E,1,2,-3,13,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00231834/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00231834/s2_0.tif,12x224x224,12x36x36,36,0,0,-0.006017752440677482,-0.3332373987628468,0.33329172998840795,3.3329172998840795,0.6597138328921005,1.0,120.78866577148438,366.2474670410156,0.28620144724845886,0.7812816500663757,0.9424149250041829,0.33444597340879983,1.0,120.78866577148438,366.2474670410156,0.28620144724845886,0.7812816500663757,0.9424149250041829,0.33444597340879983,1.0,1.0
231840,tan20250429t171556c00s4001-F,0,-87,-115,20794,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00231840/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00231840/s2_0.tif,12x224x224,12x36x36,36,1,4,1.00896850581061,4.290017423949418,4.4070701087578925,44.070701087578925,0.7966477213083352,1.0,576.9044799804688,906.5012817382812,1.04862380027771,1.5730738639831543,0.7169435774988333,0.6971311976114496,1.0,126.4438247680664,260.6289367675781,0.4686991274356842,0.786169707775116,0.9788771214336032,0.20444945862942085,0.21917636134901777,0.4997665562788442
231876,tan20250429t171556c00s4001-G,0,-20,-53,3209,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00231876/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00231876/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.9882009014126736,0.06962920855865132,0.9906509214841143,9.906509214841142,0.6544955459627583,1.0,126.13055419921875,189.25648498535156,0.513389527797699,0.7101975083351135,0.8022902794690182,0.5969340897197314,1.0,64.19922637939453,127.50506591796875,0.2736620306968689,0.49343809485435486,0.9076308579896423,0.41976925283420274,0.5089902822276839,0.6947899549959015
232720,tan20250502t041843c00s4001-B,1,0,3,9,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00232720/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00232720/s2_0.tif,12x224x224,12x36x36,36,0,-1,0.0969610673122075,-0.6663459394125999,0.6733634676354092,6.733634676354092,0.30497012980396476,1.0,203.4490966796875,307.1341552734375,0.6223745942115784,0.9185137152671814,0.6610385741018691,0.7503519198012141,1.0,196.17803955078125,305.5995788574219,0.6025969982147217,0.9062864184379578,0.6235072207541567,0.7818175910450134,0.9642610498273488,0.9866879540000479
232774,tan20250502t041843c00s4001-C,1,-5,-1,26,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00232774/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00232774/s2_0.tif,12x224x224,12x36x36,36,-17,-18,-16.99688216714107,-18.0,24.756696132636076,247.56696132636077,0.1982924306433556,1.0,245.78018188476562,353.91912841796875,0.4941983222961426,0.6938747763633728,0.6903300549478102,0.7234945854916628,1.0,432.03314208984375,554.549072265625,0.8978293538093567,1.130650281906128,0.2926247234281342,0.95622736377841,1.75780300419992,1.6294730986359154
232890,tan20250502t090011c00s4001-B,0,-22,114,13480,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00232890/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00232890/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.9414792138931154,0.26514174281081215,0.9781018627799222,9.781018627799222,0.4112677862500173,1.0,149.18739318847656,225.95838928222656,0.6633846759796143,1.005164623260498,0.6075034266939917,0.7943170566940245,1.0,125.15897369384766,203.29185485839844,0.5691615343093872,0.9031434059143066,0.6778840140385693,0.7351688673433858,0.838938002862799,0.8985029765420309
233749,tan20250504t090754c00s4001-B,1,3,5,34,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00233749/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00233749/s2_0.tif,12x224x224,12x36x36,36,0,-2,-0.14606798056954798,-2.3535840366065237,2.358112311217751,23.581123112177508,0.32740523575283037,1.0,247.1156768798828,455.4846496582031,0.7948925495147705,1.5583839416503906,0.3989478089144273,0.9169736341696951,1.0,223.63076782226562,379.0040588378906,0.7165923714637756,1.2282304763793945,0.5989462081071649,0.8007892605386567,0.9049639045400075,0.7881436939594293
234924,tan20250505t084810c00s4001-C,1,-1,1,2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00234924/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00234924/s2_0.tif,12x224x224,12x36x36,36,0,1,-0.4248337039364693,0.7901241140623109,0.8970951965221591,8.970951965221591,0.4356309641667443,1.0,45.43903732299805,102.62677001953125,0.414348304271698,0.833441972732544,0.8280244324016485,0.5606920182648649,1.0,52.276206970214844,108.95850372314453,0.4764140248298645,0.8950222134590149,0.8059323833614286,0.5920075957699928,1.150469069109356,1.073886656469403
234097,tan20250505t084810c00s4001-F,1,0,5,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00234097/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00234097/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-1.1104400316943268,-1.9131022271764067,2.2120210658166495,22.120210658166496,0.4010591183248539,1.0,263.28948974609375,425.8229675292969,0.6642214059829712,1.0775742530822754,0.6334893327738272,0.7737514234311759,1.0,206.38482666015625,414.979736328125,0.5309645533561707,1.0241763591766357,0.6414989677873004,0.7671238976383337,0.7838703582858011,0.9504462047483956
234729,tan20250506t061636c00s4001-A,0,-57,-100,13249,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00234729/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00234729/s2_0.tif,12x224x224,12x36x36,36,1,17,0.809325993598961,16.81442057249173,16.83388688783871,168.33886887838707,0.40115135347323405,1.0,174.9844970703125,238.44137573242188,1.069746732711792,1.3668030500411987,0.14491841524496205,0.989443607752806,1.0,86.5362548828125,133.67684936523438,0.7403514385223389,0.968233585357666,0.6815061948127795,0.7318123437274108,0.49453669514528703,0.7083929065921247
234072,tan20250506t171654c00s4001-D,1,0,-4,16,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00234072/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00234072/s2_0.tif,12x224x224,12x36x36,36,0,0,0.02031948588881128,-0.289964217534747,0.2906752981546999,2.906752981546999,0.7197612571744124,1.0,95.62735748291016,193.41160583496094,0.28791359066963196,0.5345984101295471,0.9526331893991185,0.30412169678479484,1.0,95.62735748291016,193.41160583496094,0.28791359066963196,0.5345984101295471,0.9526331893991185,0.30412169678479484,1.0,1.0
234124,tan20250507t134035c00s4001-B,1,1,7,50,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00234124/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00234124/s2_0.tif,12x224x224,12x36x36,36,0,-1,-0.15407808413247998,-0.5407884822199098,0.5623097353875792,5.623097353875792,0.5154342141777332,1.0,167.17420959472656,313.1221923828125,0.29205062985420227,0.5610219240188599,0.9687278806490202,0.24812555945177678,1.0,134.5178985595703,246.34681701660156,0.2576215863227844,0.44463053345680237,0.9660181373597075,0.25847428942175454,0.8046570035274964,0.7925368232879527
234151,tan20250507t134035c00s4001-C,1,1,1,2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00234151/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00234151/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.8316767275259404,-0.32087083685586015,0.8914282209201351,8.914282209201351,0.6542139177122555,1.0,211.7276611328125,383.83477783203125,0.5144838094711304,0.9447668194770813,0.959920365745921,0.28027288742619705,1.0,110.22376251220703,207.514404296875,0.33650338649749756,0.6147170066833496,0.981004534168993,0.1939848033735543,0.5205921697829831,0.6506547372436187
234203,tan20250507t134035c00s4001-D,1,1,0,1,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00234203/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00234203/s2_0.tif,12x224x224,12x36x36,36,0,-2,-0.043402544267995835,-1.6127506122849975,1.6133345339000742,16.13334533900074,0.6513421574121511,1.0,320.1149597167969,521.2459716796875,0.23783402144908905,0.35851380228996277,0.9504626259039151,0.3108388597968968,1.0,261.85589599609375,437.2630615234375,0.21058593690395355,0.3092901110649109,0.9646863024813981,0.2634014764665699,0.8180058071255263,0.8627007080044293
235226,tan20250509t090035c00s4001-D,1,-6,4,52,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235226/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235226/s2_0.tif,12x224x224,12x36x36,36,0,2,0.07871488703990166,1.6734048346037524,1.6752551369618054,16.752551369618054,0.3195619325130764,1.0,230.44216918945312,416.6508483886719,0.4707666337490082,0.8002620339393616,0.9243136068682916,0.3816337985007744,1.0,309.3331604003906,679.7561645507812,0.6233811974525452,1.2853646278381348,0.8108209873724312,0.5852942221108934,1.3423461577732283,1.6061796928073824
234469,tan20250509t103356c00s4001-A,1,-2,1,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00234469/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00234469/s2_0.tif,12x224x224,12x36x36,36,0,2,-0.0009087196918655311,1.7921768556005415,1.7921770859827784,17.921770859827785,0.5552823776679963,0.9988854595336076,184.88099670410156,432.6846923828125,0.6621004939079285,1.7614201307296753,0.8300428556095928,0.5576996125617026,0.9994553376906318,155.16897583007812,319.7981872558594,0.5596497058868408,1.12052583694458,0.8672284234271471,0.4979104955713078,0.8392911039874101,0.6361491034398464
234361,tan20250509t164623c00s4001-C,1,-4,1,17,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00234361/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00234361/s2_0.tif,12x224x224,12x36x36,36,-1,2,-0.9163734869635176,1.6068567919533907,1.8497916416333,18.497916416333,0.3935330430362552,1.0,199.68348693847656,318.13446044921875,0.3669591546058655,0.5139649510383606,0.7833524925681882,0.621577728355197,1.0,170.28953552246094,301.2193603515625,0.34584829211235046,0.5149416923522949,0.777329959203776,0.6290931048137917,0.8527972850099916,1.0019004045158353
235192,tan20250513t062307c00s4001-C,1,0,-1,1,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235192/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235192/s2_0.tif,12x224x224,12x36x36,36,0,-1,0.09176040140277832,-0.7560186043694307,0.7615668725846081,7.615668725846081,0.42578594450976825,1.0,200.08787536621094,303.425048828125,0.4994082450866699,0.7312043905258179,0.7363357394845577,0.676616345322613,1.0,194.86834716796875,299.45623779296875,0.4870072305202484,0.7179276943206787,0.7301530295125318,0.6832836552220987,0.9739138206715967,0.9818427017436373
235150,tan20250513t062307c00s4001-D,1,1,-1,2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235150/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235150/s2_0.tif,12x224x224,12x36x36,36,-1,-1,-0.634005970404447,-0.785200539242804,1.0092093228541215,10.092093228541215,0.433962262563226,1.0,206.26678466796875,308.5307922363281,0.5128320455551147,0.7208808064460754,0.7239719295829173,0.6898294319438589,1.0,185.2073516845703,284.08709716796875,0.46655896306037903,0.6814301609992981,0.7566709177842981,0.6537959331316373,0.8979019670215048,0.9452743850383976
235323,tan20250516t182343c00s4001-B,1,-1,-7,50,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235323/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235323/s2_0.tif,12x224x224,12x36x36,36,0,1,0.028466445906173955,0.6538549374731908,0.6544743064480066,6.544743064480066,0.590153689807457,1.0,91.89997100830078,193.67469787597656,0.26514899730682373,0.553237795829773,0.9233763591469957,0.38389594862206905,1.0,93.48776245117188,167.77711486816406,0.267255574464798,0.47287312150001526,0.9475157412073546,0.319709118049951,1.0172773878538839,0.8547375560102093
235497,tan20250518t074002c00s4001-A,1,1,1,2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235497/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235497/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.5844636356685098,-0.2311031784085218,0.6284953623451597,6.284953623451597,0.2815312882994311,1.0,174.92098999023438,281.01666259765625,0.7715294361114502,1.2320584058761597,0.6691186334621494,0.7431556057473736,1.0,169.68275451660156,276.9867858886719,0.754930853843689,1.2181953191757202,0.6865576160903347,0.7270754017214144,0.9700537055391394,0.9887480279876985
235493,tan20250518t074002c00s4001-AA,1,-1,1,2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235493/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235493/s2_0.tif,12x224x224,12x36x36,36,1,-3,0.5106320992021093,-3.0100546826216257,3.0530598312361863,30.530598312361864,0.4706178649707478,1.0,64.69071197509766,120.91692352294922,0.8084315061569214,1.4786711931228638,0.37466916566646585,0.9271585712804441,1.0,67.20055389404297,94.91305541992188,0.8521089553833008,1.1827669143676758,0.5899000003670221,0.8074763089818718,1.038797562158714,0.7998850047722535
235994,tan20250518t074002c00s4001-AB,1,-1,-5,26,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235994/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235994/s2_0.tif,12x224x224,12x36x36,36,-1,3,-0.894249630471822,3.4869731142878058,3.5998144259621205,35.998144259621206,0.2050789321880855,1.0,70.17450714111328,102.91905975341797,0.870392918586731,1.2512884140014648,0.35073362598126845,0.9364752658805419,1.0,68.72775268554688,94.29945373535156,0.8593329787254333,1.1546497344970703,0.4740197269106785,0.8805142239052847,0.979383475360117,0.9227686611471483
235570,tan20250518t074002c00s4001-AC,1,-1,0,1,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235570/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235570/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.9995632717834982,0.07682882750224813,1.0025115475813242,10.025115475813243,0.5481240562806012,1.0,86.50118255615234,190.1271514892578,1.1153117418289185,2.3299150466918945,0.763866531104476,0.6453742500738731,1.0,69.38493347167969,143.2025146484375,0.9036093354225159,1.774166464805603,0.8716696269347726,0.490093931281948,0.8021269931961725,0.7614725984643237
235623,tan20250518t074002c00s4001-AD,1,2,1,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235623/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235623/s2_0.tif,12x224x224,12x36x36,36,0,-1,-0.0806181076718481,-1.1675613780281224,1.1703413394166327,11.703413394166326,0.599920666846778,1.0,121.11264038085938,238.5803985595703,1.0513451099395752,2.0253982543945312,0.7352708745493207,0.6777733699692532,1.0,98.75167846679688,177.51023864746094,0.8679170608520508,1.497645378112793,0.8728055413491085,0.4880681171622361,0.8153705356951625,0.7394325411623781
235644,tan20250518t074002c00s4001-AE,1,-9,-3,90,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235644/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235644/s2_0.tif,12x224x224,12x36x36,36,0,4,-0.057280291499154805,4.07628341075662,4.07668584472778,40.7668584472778,0.23197233747528884,1.0,63.94270324707031,96.64252471923828,0.9562435150146484,1.429447054862976,0.3547048453331977,0.9349783273943585,1.0,60.70492172241211,90.94003295898438,0.9159227609634399,1.3601430654525757,0.3828533578184575,0.9238091287745168,0.9493643314992857,0.9515169245516101
235659,tan20250518t074002c00s4001-AF,1,6,-3,45,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235659/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235659/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-0.774675187962739,-1.9415235210566808,2.0903672475575763,20.903672475575764,0.23914948325098687,1.0,96.15953826904297,143.46791076660156,1.15764582157135,1.7301545143127441,0.4168736455212963,0.9089644457677013,1.0,76.36573028564453,112.90040588378906,0.9178032279014587,1.3493173122406006,0.6458892588410746,0.7634311136662738,0.7941565824908839,0.7798825486847222
235805,tan20250518t074002c00s4001-AG,1,-1,1,2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235805/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235805/s2_0.tif,12x224x224,12x36x36,36,0,2,0.023682249888547436,1.9231378636017686,1.9232836741829218,19.232836741829217,0.4578806482501025,1.0,48.36549377441406,73.82075500488281,0.639481246471405,0.9785308241844177,0.7438629544269095,0.6683321816516615,1.0,50.20888900756836,72.89161682128906,0.6573994755744934,0.9396036863327026,0.7529338202689709,0.6580962409064294,1.0381138512045849,0.9602187924083435
236104,tan20250518t074002c00s4001-AH,1,3,0,9,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236104/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236104/s2_0.tif,12x224x224,12x36x36,36,-1,1,-1.2586134070667843,1.1458498891183644,1.7020809842192663,17.020809842192662,0.25167221764521475,0.9999142661179699,301.26226806640625,471.54693603515625,0.8026520013809204,1.2434087991714478,0.31418040461016844,0.9493632989319688,1.0,276.3779296875,443.9368896484375,0.7511577010154724,1.1916377544403076,0.3711595467875864,0.928569109344282,0.9173997509259239,0.9583636172064746
236132,tan20250518t074002c00s4001-AI,1,1,-7,50,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236132/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236132/s2_0.tif,12x224x224,12x36x36,36,0,1,-0.18102848798398322,0.689319495638304,0.7126939599356885,7.126939599356885,0.45607975217937646,1.0,105.37518310546875,194.37887573242188,0.7313392162322998,1.404373288154602,0.8081475208154655,0.588980122414854,1.0,103.35209655761719,192.2159881591797,0.7222837805747986,1.3890814781188965,0.817976149031211,0.5752521356901433,0.9808011100125285,0.9891112924429092
235818,tan20250518t074002c00s4001-AJ,1,4,-3,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235818/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235818/s2_0.tif,12x224x224,12x36x36,36,-12,-18,-12.065500380404282,-18.0,21.669709260383165,216.69709260383166,0.19443060776359472,1.0,166.19190979003906,221.73402404785156,0.5916053056716919,0.7708171010017395,0.6790236769154199,0.7341163710122961,1.0,232.21273803710938,301.0323486328125,0.8232941627502441,1.0627996921539307,0.24575653426885782,0.9693315871589864,1.3972565712162444,1.378796203110616
235813,tan20250518t074002c00s4001-AK,1,1,2,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235813/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235813/s2_0.tif,12x224x224,12x36x36,36,-1,1,-1.0070817254806217,0.8945299379135722,1.34699569844179,13.469956984417898,0.27064579397395055,1.0,114.0774917602539,164.8168487548828,0.6826775670051575,0.9671851396560669,0.7519726751449476,0.6591942777628998,1.0,99.69361877441406,149.51695251464844,0.5983192324638367,0.8746406435966492,0.8078888534902319,0.5893348796789809,0.8739113845869867,0.9043156348614633
236176,tan20250518t074002c00s4001-AN,1,-1,-3,10,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236176/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236176/s2_0.tif,12x224x224,12x36x36,36,0,2,-0.08294452200003995,2.309789646171594,2.3112784348259106,23.112784348259105,0.2403301871772172,1.0,138.4423065185547,201.9430389404297,0.7626901865005493,1.0856953859329224,0.4699458380537407,0.8826952527888474,1.0,134.71482849121094,190.02777099609375,0.7495646476745605,1.0406888723373413,0.5540116203636023,0.832508933586959,0.9730755856278357,0.9585459105945194
236186,tan20250518t074002c00s4001-AO,1,5,1,26,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236186/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236186/s2_0.tif,12x224x224,12x36x36,36,-1,-1,-0.8024701691380394,-0.8265779818678662,1.1520371228676565,11.520371228676565,0.21903797515396783,1.0,159.7132568359375,230.2286834716797,0.8609695434570312,1.229223370552063,0.34345706662656456,0.9391683786117778,1.0,146.2547149658203,215.94752502441406,0.7888956069946289,1.1482129096984863,0.43885622160341997,0.898557297427365,0.9157330948179071,0.9340962246615978
236231,tan20250518t074002c00s4001-AP,1,6,1,37,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236231/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236231/s2_0.tif,12x224x224,12x36x36,36,-1,1,-1.0334192645483617,0.7288240087834306,1.26457099923999,12.645709992399901,0.5347772338288971,1.0,127.49449157714844,211.72474670410156,0.9224655628204346,1.5480759143829346,0.5771100193300217,0.8166664102244576,1.0,109.97854614257812,164.060546875,0.7880885004997253,1.1873708963394165,0.7572874711884534,0.6530816840036145,0.8626141002807858,0.7669978489476754
235905,tan20250518t074002c00s4001-AQ,1,1,2,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235905/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235905/s2_0.tif,12x224x224,12x36x36,36,0,-2,0.026949042909758844,-2.097294226886313,2.0974673597089444,20.974673597089442,0.2593865781146162,1.0,66.95734405517578,97.26872253417969,0.9367632865905762,1.3505467176437378,0.5383674391761638,0.8427102114219924,1.0,65.92902374267578,96.94863891601562,0.9295770525932312,1.3508726358413696,0.5529175470858123,0.8332359726539705,0.9846421579737001,1.00024132315704
235953,tan20250518t074002c00s4001-B,1,-3,-4,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235953/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235953/s2_0.tif,12x224x224,12x36x36,36,0,0,-0.04074186472004466,-0.13166230805645926,0.13782185205409336,1.3782185205409336,0.41159560120044986,1.0,75.01264190673828,115.58363342285156,1.0141197443008423,1.5459192991256714,0.6397762652049704,0.7685612080246959,1.0,75.01264190673828,115.58363342285156,1.0141197443008423,1.5459192991256714,0.6397762652049704,0.7685612080246959,1.0,1.0
235952,tan20250518t074002c00s4001-C,1,0,0,0,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00235952/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00235952/s2_0.tif,12x224x224,12x36x36,36,-1,1,-1.1232526118625838,1.0917683989028262,1.566414589723601,15.664145897236011,0.4615967207893965,1.0,87.33889770507812,158.16465759277344,1.0108623504638672,1.8208656311035156,0.6579710508331176,0.7530432233713832,1.0,75.05706024169922,124.05126953125,0.8663381934165955,1.420539379119873,0.8037847730622848,0.5949201951465513,0.8593772329844185,0.780145088607648
236287,tan20250518t074002c00s4001-D,1,1,6,37,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236287/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236287/s2_0.tif,12x224x224,12x36x36,36,-1,1,-1.1445692868331316,1.1531190068631298,1.624722221289139,16.24722221289139,0.394339371025458,1.0,131.23507690429688,297.1413269042969,1.2501957416534424,2.7811453342437744,0.5547233729660648,0.8320348427110204,1.0,107.59869384765625,244.34494018554688,1.0238364934921265,2.2811694145202637,0.7099382811635019,0.704263897227888,0.8198927938002624,0.8202266118324018
236040,tan20250518t074002c00s4001-E,1,0,5,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00236040/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00236040/s2_0.tif,12x224x224,12x36x36,36,-1,2,-0.9549847464458627,1.923415711196374,2.147445893153381,21.47445893153381,0.22438372733684697,1.0,134.73101806640625,211.94508361816406,0.3180784285068512,0.48225921392440796,0.8395324486275273,0.5433095505340106,1.0,139.94090270996094,205.68760681152344,0.32782572507858276,0.4622655212879181,0.8515320696808598,0.5243025217420112,1.0386687840582252,0.9585416057190692
