plume_id,timepoint,status,raw_path,collection,bands,query_start_utc,query_end_utc,selected_time_utc,selected_id,cloud_pct,nodata_pct,candidates,attempts,size,shape,message
GAO20200719t154650p0000-B,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t154650p0000-B/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,8,1,5418283,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t154650p0000-B,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t154650p0000-B/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,10,1,5338194,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t150529p0000-E,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t150529p0000-E/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:11Z,20200719T172901_20200719T173845_T13SFR,0.165779,0,1,1,5474756,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t150529p0000-E,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t150529p0000-E/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,8,1,5459601,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t150529p0000-E,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t150529p0000-E/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,10,1,5356200,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t160007p0000-A,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t160007p0000-A/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:11Z,20200719T172901_20200719T173845_T13SFR,0.165779,0,2,1,952765,"shape=(12,514,602),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t160007p0000-A,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t160007p0000-A/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,16,1,948565,"shape=(12,514,602),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t160007p0000-A,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t160007p0000-A/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,23,1,937781,"shape=(12,514,602),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t154650p0000-A,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t154650p0000-A/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:11Z,20200719T172901_20200719T173845_T13SFR,0.165779,0,1,1,5438832,"shape=(12,513,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t154650p0000-A,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t154650p0000-A/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,8,1,5444890,"shape=(12,513,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t154650p0000-A,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t154650p0000-A/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,10,1,5369197,"shape=(12,513,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t153254p0000-C,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t153254p0000-C/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:11Z,20200719T172901_20200719T173845_T13SFR,0.165779,0,1,1,5420080,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t153254p0000-C,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t153254p0000-C/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,8,1,5417867,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t153254p0000-C,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t153254p0000-C/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,10,1,5338072,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t153254p0000-B,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t153254p0000-B/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:11Z,20200719T172901_20200719T173845_T13SFR,0.165779,0,1,1,5450696,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t153254p0000-B,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t153254p0000-B/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,8,1,5451862,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t153254p0000-B,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t153254p0000-B/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,10,1,5364029,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t154650p0000-D,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t154650p0000-D/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:11Z,20200719T172901_20200719T173845_T13SFR,0.165779,0,1,1,5441987,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t154650p0000-D,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t154650p0000-D/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,8,1,5446844,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t154650p0000-D,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t154650p0000-D/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,10,1,5369587,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t154650p0000-C,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t154650p0000-C/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:14Z,20200719T172901_20200719T173845_T13SER,1.555202,4.245125,1,1,5653112,"shape=(12,514,602),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t154650p0000-C,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t154650p0000-C/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-05-30T17:45:16Z,20200530T172911_20200530T173636_T13SER,0.504266,3.615675,8,1,5677898,"shape=(12,514,602),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t154650p0000-C,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t154650p0000-C/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-07-25T17:45:14Z,20190725T172901_20190725T174145_T13SER,9.630932,3.921407,12,1,5640463,"shape=(12,514,602),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t154650p0000-E,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t154650p0000-E/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:11Z,20200719T172901_20200719T173845_T13SFR,0.165779,0,1,1,5452764,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t154650p0000-E,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t154650p0000-E/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,8,1,5458528,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t154650p0000-E,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t154650p0000-E/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,10,1,5381967,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t161318p0000-A,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t161318p0000-A/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:11Z,20200719T172901_20200719T173845_T13SFR,0.165779,0,2,1,2486588,"shape=(12,513,602),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t161318p0000-A,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t161318p0000-A/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,16,1,2474506,"shape=(12,513,602),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t161318p0000-A,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t161318p0000-A/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,23,1,2454518,"shape=(12,513,602),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t161318p0000-B,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t161318p0000-B/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:11Z,20200719T172901_20200719T173845_T13SFR,0.165779,0,1,1,5411641,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t161318p0000-B,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t161318p0000-B/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,8,1,5425757,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t161318p0000-B,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t161318p0000-B/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,10,1,5356469,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t160007p0000-C,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t160007p0000-C/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:11Z,20200719T172901_20200719T173845_T13SFR,0.165779,0,1,1,5393106,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t160007p0000-C,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t160007p0000-C/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,8,1,5405364,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t160007p0000-C,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t160007p0000-C/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,10,1,5328151,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t161318p0000-C,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t161318p0000-C/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:11Z,20200719T172901_20200719T173845_T13SFR,0.165779,0,1,1,5421436,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t161318p0000-C,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t161318p0000-C/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,8,1,5425817,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t161318p0000-C,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t161318p0000-C/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,10,1,5380200,"shape=(12,514,603),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
GAO20200719t161318p0000-D,t0,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/t0/GAO20200719t161318p0000-D/s2_0.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-07-18T00:00:00+00:00,2020-07-21T00:00:00+00:00,2020-07-19T17:45:11Z,20200719T172901_20200719T173845_T13SFR,0.165779,0,2,1,962386,"shape=(12,514,602),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_t0_event_day_window
GAO20200719t161318p0000-D,seasonal,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/seasonal/GAO20200719t161318p0000-D/s2_seasonal.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2020-04-20T00:00:00+00:00,2020-06-19T00:00:00+00:00,2020-04-20T17:45:07Z,20200420T172901_20200420T173543_T13SFR,10.006012,0,16,1,958159,"shape=(12,514,602),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_seasonal_event_day_window
GAO20200719t161318p0000-D,year,downloaded,/diniuvol/yuyao/s2_legacy360_matched_gee_raw_exact/S2_GEE_6time/year/GAO20200719t161318p0000-D/s2_year.tif,COPERNICUS/S2_SR_HARMONIZED,"B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12",2019-05-21T00:00:00+00:00,2019-08-19T00:00:00+00:00,2019-06-05T17:45:08Z,20190605T172901_20190605T174012_T13SFR,1.511236,0,23,1,947326,"shape=(12,514,602),dtype=('uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16', 'uint16')",legacy_year_event_day_window
