id,row_idx,plume_id,label,reference,sensors,num_sensors,target_mask,target_shape,fusion_iou_plus,align_modes
172021,18144,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.05323576799140709,resize_no_crs
172035,18145,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.32193140377602364,resize_no_crs
172048,18146,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.4027458228039075,resize_no_crs
172060,18147,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.09989432898908067,resize_no_crs
172071,18148,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.4563117914264992,resize_no_crs
172084,18149,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.3677736777367774,resize_no_crs
172095,18150,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.32088624456087383,resize_no_crs
172108,18151,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.03795641506710925,resize_no_crs
172121,18152,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.04244741873804971,resize_no_crs
172130,18153,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.18942470003193576,resize_no_crs
172141,18154,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.049879112793020076,resize_no_crs
172153,18155,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.25138460237601995,resize_no_crs
172165,18156,emi20240625t065010p05025-A,1,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.5007501607487319,resize_no_crs
172197,18157,emi20240625t065010p05025-A,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.0,resize_no_crs
172216,18158,emi20240625t065010p05025-A,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
172264,18159,emi20240625t065010p05025-A,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.0,resize_no_crs
172318,18160,emi20240625t065010p05025-A,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.13602731929425158,resize_no_crs
172337,18161,emi20240625t065010p05025-A,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.0,resize_no_crs
172353,18162,emi20240625t065010p05025-A,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.0,resize_no_crs
172370,18163,emi20240625t065010p05025-A,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
172434,18164,emi20240625t065010p05025-A,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,1.0,resize_no_crs
242834,27688,tan20250622t074731c58s4001-F,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.0,resize_no_crs
242956,27689,tan20250622t074731c58s4001-F,0,s2,"s2,l89,emit",3,s2_plume_path,224x224,0.0,resize_no_crs
